customerID,Recency,Frequency,Monetary,RFMGroup,segment,activity,actionableTip
16851.0,4,20,436.79846938775506,511.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16852.0,10,9,184.8341836734694,511.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16855.0,23,19,418.87755102040813,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16856.0,14,2,45.1530612244898,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16859.0,144,45,778.4183673469387,221.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16861.0,59,6,221.63265306122446,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16863.0,31,17,431.8239795918367,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16866.0,140,11,264.9744897959184,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16869.0,22,127,1042.2448979591836,432.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16871.0,22,136,3543.928571428571,433.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16872.0,77,7,867.372448979592,212.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16873.0,4,279,9086.25,534.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16875.0,67,112,2672.8698979591836,323.0,Need Attention,"Above average recency, frequency and monetary values. May not have bought very recently though","Make limited time offers, Recommend based on past purchases. Reactivate them."
16877.0,12,156,1079.8724489795918,532.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16880.0,30,174,1902.3341836734692,432.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16881.0,66,1,551.0204081632653,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16882.0,66,39,899.3877551020407,312.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16883.0,187,20,184.24744897959184,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16884.0,37,26,548.2653061224489,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16885.0,15,96,574.5025510204082,421.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16887.0,35,36,245.31887755102042,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16889.0,194,135,2013.609693877551,132.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16891.0,1,123,669.8596938775509,531.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16892.0,1,97,660.9566326530612,521.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16895.0,64,62,257.9974489795918,321.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16897.0,313,30,271.7219387755102,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16898.0,26,128,496.109693877551,431.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16899.0,7,123,1621.25,532.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16900.0,16,79,1131.517857142857,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16902.0,116,44,2177.142857142857,222.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16903.0,29,56,463.265306122449,421.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16904.0,4,634,4228.380102040816,543.0,Loyal,Spend good money with us often. Responsive to promotions.,Upsell higher value products. Ask for reviews. Engage them.
16905.0,5,188,3528.3801020408164,533.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16906.0,81,86,713.762755102041,221.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16907.0,29,140,1184.6428571428569,432.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16909.0,72,17,464.46428571428567,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16910.0,4,545,1924.6938775510203,542.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16912.0,28,99,3229.821428571429,423.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
16913.0,290,8,144.6938775510204,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16914.0,36,30,234.38775510204079,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16915.0,9,57,792.9591836734694,521.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16916.0,23,87,466.81122448979596,421.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16917.0,276,9,499.38775510204084,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16918.0,49,127,1333.4438775510205,332.0,Need Attention,"Above average recency, frequency and monetary values. May not have bought very recently though","Make limited time offers, Recommend based on past purchases. Reactivate them."
16919.0,156,304,3053.4438775510207,243.0,At Risk,Spent big money and purchased often. But long time ago. Need to bring them back!,"Send personalized emails to reconnect offer renewals, provide helpful resources."
16921.0,61,55,196.65816326530611,321.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16923.0,12,624,8834.604591836734,544.0,Champions,"Bought recently, buy often and spend the most!",Reward them. Can be early adopters for new products. Will promote your brand.
16924.0,21,78,974.3494897959183,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16927.0,115,6,692.6658163265305,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16928.0,80,197,3440.306122448979,233.0,At Risk,Spent big money and purchased often. But long time ago. Need to bring them back!,"Send personalized emails to reconnect offer renewals, provide helpful resources."
16929.0,3,77,1652.2831632653063,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16930.0,26,53,483.2780612244899,421.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16931.0,5,845,5615.841836734694,553.0,Loyal,Spend good money with us often. Responsive to promotions.,Upsell higher value products. Ask for reviews. Engage them.
16932.0,53,48,191.61989795918367,321.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16933.0,1,43,712.0918367346939,521.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16934.0,54,61,1187.5382653061222,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16936.0,25,56,334.05612244897964,421.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16938.0,8,234,2395.956632653061,533.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16940.0,52,305,3890.1530612244896,343.0,Need Attention,"Above average recency, frequency and monetary values. May not have bought very recently though","Make limited time offers, Recommend based on past purchases. Reactivate them."
16942.0,12,275,2396.0586734693875,533.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16943.0,211,33,1041.7474489795916,112.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16945.0,21,249,5542.729591836734,433.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16947.0,235,21,518.4693877551022,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16948.0,138,19,554.8724489795918,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16949.0,3,60,1640.6505102040817,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16950.0,56,39,1283.8775510204084,312.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16951.0,136,85,1610.6505102040817,222.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16952.0,109,16,213.78826530612247,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16953.0,30,1,26.53061224489796,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16954.0,0,54,2659.5408163265306,523.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
16955.0,184,18,420.3698979591836,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16956.0,17,16,393.80102040816325,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16957.0,239,16,531.4285714285713,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16959.0,87,7,149.68112244897958,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16960.0,38,101,646.7474489795918,321.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16961.0,116,14,298.6862244897959,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16963.0,187,7,141.00765306122446,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16965.0,226,26,256.6198979591837,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16966.0,8,28,2748.6862244897957,513.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
16967.0,189,21,406.9132653061225,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16968.0,4,31,560.4974489795917,511.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16969.0,39,42,829.6045918367347,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16971.0,38,41,455.62499999999994,321.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16976.0,267,2,320.81632653061223,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16978.0,77,39,439.19642857142856,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16979.0,3,87,2307.461734693877,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16980.0,255,81,1311.8112244897961,122.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16982.0,60,22,489.8724489795918,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
16983.0,12,134,2222.4234693877547,532.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16984.0,88,395,5617.818877551019,243.0,At Risk,Spent big money and purchased often. But long time ago. Need to bring them back!,"Send personalized emails to reconnect offer renewals, provide helpful resources."
16985.0,17,120,6969.540816326531,434.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16986.0,29,3,2389.285714285714,412.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16987.0,3,128,2062.2448979591836,532.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
16988.0,5,7,160.8673469387755,511.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16989.0,7,12,1445.4719387755104,512.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16990.0,218,1,228.31632653061226,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16992.0,10,93,2059.0688775510203,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16996.0,30,37,1858.3673469387752,412.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
16997.0,288,12,895.408163265306,112.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
16998.0,149,3,366.70918367346934,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
16999.0,23,23,618.3928571428571,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17001.0,0,169,5088.737244897959,533.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17002.0,85,49,1905.267857142857,222.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17004.0,46,43,1673.6479591836737,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17006.0,4,44,997.1683673469387,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17007.0,50,52,1135.1147959183672,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17010.0,18,11,249.18367346938774,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17011.0,30,15,345.5357142857142,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17014.0,8,72,744.170918367347,521.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17015.0,28,214,2345.16581632653,432.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17017.0,2,205,9241.887755102041,534.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17018.0,40,16,1173.5969387755104,312.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17019.0,11,179,1147.015306122449,532.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17022.0,31,7,90.56122448979592,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17024.0,45,3,122.25765306122449,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17025.0,60,4,251.0204081632653,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17026.0,185,1,155.20408163265304,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17027.0,78,146,1066.1479591836735,232.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17029.0,110,2,913.265306122449,212.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17030.0,63,11,187.33418367346937,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17031.0,11,22,485.14030612244886,511.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17033.0,86,28,1313.9540816326532,212.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17034.0,16,30,950.9183673469386,412.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17035.0,245,25,508.01020408163265,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17037.0,87,75,1616.4795918367345,222.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17038.0,30,22,143.3673469387755,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17040.0,137,15,573.6352040816325,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17041.0,26,68,1346.543367346939,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17042.0,2,97,1322.1683673469388,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17043.0,32,102,2213.239795918367,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17044.0,25,6,1209.795918367347,412.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17045.0,113,22,432.95918367346934,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17046.0,157,22,818.9030612244899,212.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17047.0,85,65,1404.2091836734692,222.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17048.0,117,42,1129.3367346938776,222.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17049.0,2,310,7063.941326530612,544.0,Champions,"Bought recently, buy often and spend the most!",Reward them. Can be early adopters for new products. Will promote your brand.
17050.0,96,308,4063.3163265306125,243.0,At Risk,Spent big money and purchased often. But long time ago. Need to bring them back!,"Send personalized emails to reconnect offer renewals, provide helpful resources."
17051.0,194,42,307.25765306122446,121.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17052.0,28,83,509.0433673469387,421.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17053.0,130,13,635.8163265306122,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17054.0,28,83,1730.012755102041,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17058.0,81,62,1504.9617346938774,222.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17059.0,29,397,3007.691326530612,443.0,Loyal,Spend good money with us often. Responsive to promotions.,Upsell higher value products. Ask for reviews. Engage them.
17060.0,266,5,298.7755102040817,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17061.0,73,97,6525.676020408162,223.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17062.0,313,31,311.14795918367355,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17063.0,21,77,1831.8112244897961,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17064.0,58,61,1091.1352040816328,322.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17068.0,12,270,5541.313775510203,533.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17069.0,28,131,3080.7525510204077,433.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17070.0,114,62,388.06122448979596,221.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17071.0,28,140,3098.252551020408,433.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17073.0,17,174,1844.5025510204082,432.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17075.0,17,75,1044.9234693877552,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17076.0,36,25,1072.8061224489795,312.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17078.0,36,28,482.3979591836735,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17079.0,78,2,151.53061224489795,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17080.0,22,8,366.86224489795916,411.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17081.0,25,63,368.5076530612245,421.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17082.0,33,81,2555.9311224489793,323.0,Need Attention,"Above average recency, frequency and monetary values. May not have bought very recently though","Make limited time offers, Recommend based on past purchases. Reactivate them."
17083.0,109,52,1793.0867346938778,222.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17084.0,35,149,3505.0892857142853,333.0,Need Attention,"Above average recency, frequency and monetary values. May not have bought very recently though","Make limited time offers, Recommend based on past purchases. Reactivate them."
17085.0,123,185,1980.1658163265304,232.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17086.0,7,96,2614.8979591836737,523.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
17088.0,28,115,2539.5535714285716,423.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
17090.0,4,61,2518.6862244897966,523.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
17091.0,2,182,4508.048469387755,533.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17092.0,50,124,2262.7933673469392,332.0,Need Attention,"Above average recency, frequency and monetary values. May not have bought very recently though","Make limited time offers, Recommend based on past purchases. Reactivate them."
17094.0,322,14,385.204081632653,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17095.0,22,74,1688.9795918367347,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17096.0,15,48,1303.737244897959,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17100.0,18,65,1239.4642857142856,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17101.0,10,42,2068.533163265306,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17102.0,261,1,32.525510204081634,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17105.0,159,90,849.2091836734694,222.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17107.0,33,414,13402.397959183674,344.0,Loyal,Spend good money with us often. Responsive to promotions.,Upsell higher value products. Ask for reviews. Engage them.
17109.0,29,116,1124.094387755102,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17110.0,165,12,208.2908163265306,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17111.0,47,29,295.42091836734687,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17114.0,5,109,878.6607142857143,522.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17115.0,8,38,1051.9770408163265,512.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17117.0,288,9,148.2142857142857,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17118.0,317,10,200.28061224489792,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17119.0,3,35,774.1198979591835,511.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17120.0,233,18,392.1683673469388,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17122.0,119,7,176.42857142857144,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17123.0,161,9,440.4336734693877,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17124.0,185,31,375.30612244897964,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17125.0,50,35,294.0051020408163,311.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17126.0,152,248,1262.0535714285713,232.0,About to Sleep,"Below average recency, frequency and monetary values. Will lose them if not reactivated.","Share valuable resources, recommend popular products / renewals at discount reconnect with them."
17128.0,334,14,200.36989795918365,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17131.0,5,134,3141.798469387755,533.0,Potential Loyalist,"Recent customers, but spent a good amount and bought more than once.","Offer membership / loyalty program, recommend other products."
17133.0,15,27,6240.102040816327,413.0,Promising,"Recent shoppers, but haven't spent much.",Create brand awareness offer free trials
17134.0,106,23,527.0408163265306,211.0,Hibernating,"Last purchase was long back, low spenders and low number of orders.",Offer other relevant products and special discounts. Recreate brand value.
17135.0,16,43,1178.7627551020407,422.0,New Customers,"Bought most recently, but not often.","Provide on-boarding support, give them early success, start building relationship."
17138.0,275,24,485.3316326530612,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
17139.0,15,472,13478.405612244896,444.0,Champions,"Bought recently, buy often and spend the most!",Reward them. Can be early adopters for new products. Will promote your brand.
17140.0,247,18,579.234693877551,111.0,Lost,"Lowest recency, frequency and monetary scores.","Revive interest with reach out campaign, ignore otherwise."
